X1	X2	X3	X4	p_adjusted	X5	X6
6819	ENST00000397498	lutra_lutra	1e-10	5.2e-09	1.02681428571429e-06	ENSG00000214087	ARL16
6820	ENST00000397748	lutra_lutra	9.675e-07	6.67553e-05	0.00567830851846154	ENSG00000160282	FTCD
6821	ENST00000398189	lutra_lutra	2.3e-09	1.568e-07	2.32218e-05	ENSG00000175336	APOF
6822	ENST00000400191	lutra_lutra	1e-10	4.3e-09	8.59326506024096e-07	ENSG00000133216	EPHB2
6823	ENST00000400365	lutra_lutra	0	0	0	ENSG00000189169	KRTAP10-12
6824	ENST00000400379	lutra_lutra	8.2e-09	4.84e-07	6.6348e-05	ENSG00000160223	ICOSLG
6825	ENST00000402988	lutra_lutra	1.03352e-05	0.0006201133	0.0432177281810924	ENSG00000216588	IGSF23
6826	ENST00000403437	lutra_lutra	4.75e-08	3.6591e-06	0.000418575804827586	ENSG00000133020	MYH8
6827	ENST00000403482	lutra_lutra	0	0	0	ENSG00000133794	BMAL1
6828	ENST00000404488	lutra_lutra	1.836e-06	0.0001175044	0.00941567866086957	ENSG00000184164	CRELD2
6829	ENST00000406028	lutra_lutra	0	0	0	ENSG00000184113	CLDN5
6830	ENST00000409085	lutra_lutra	1.0353e-06	7.66133e-05	0.00632231247313433	ENSG00000115977	AAK1
6831	ENST00000409359	lutra_lutra	0	0	0	ENSG00000136002	ARHGEF4
6832	ENST00000410097	lutra_lutra	0	1e-10	2.55184615384615e-08	ENSG00000138382	METTL5
6833	ENST00000411543	lutra_lutra	0	0	0	ENSG00000063245	EPN1
6834	ENST00000413459	lutra_lutra	0	0	0	ENSG00000162066	AMDHD2
6835	ENST00000414651	lutra_lutra	0	0	0	ENSG00000115286	NDUFS7
6836	ENST00000415638	lutra_lutra	3.01e-08	2.1371e-06	0.00025687012826087	ENSG00000099769	IGFALS
6837	ENST00000415950	lutra_lutra	0	1.1e-09	2.43276e-07	ENSG00000105711	SCN1B
6838	ENST00000418460	lutra_lutra	0	0	0	ENSG00000212916	MAP10
6839	ENST00000420605	lutra_lutra	1.25e-08	8.764e-07	0.000113485939534884	ENSG00000184162	NR2C2AP
6840	ENST00000421688	lutra_lutra	1.4299e-06	7.00638e-05	0.00592932780918367	ENSG00000204278	TMEM235
6841	ENST00000421745	lutra_lutra	9.38e-08	7.223e-06	0.00079342980794702	ENSG00000115760	BIRC6
6842	ENST00000421801	lutra_lutra	0	0	0	ENSG00000139112	GABARAPL1
6843	ENST00000423345	lutra_lutra	0	0	0	ENSG00000133246	PRAM1
6844	ENST00000424985	lutra_lutra	0	2.5e-09	5.05701219512195e-07	ENSG00000180043	GARIN5B
6845	ENST00000426633	lutra_lutra	4e-10	3.32e-08	5.56250909090909e-06	ENSG00000231925	TAPBP
6846	ENST00000428154	lutra_lutra	1.19e-08	8.826e-07	0.000113485939534884	ENSG00000105819	PMPCB
6847	ENST00000431515	lutra_lutra	2.6415e-06	0.0001584872	0.0125182246971429	ENSG00000127564	PKMYT1
6848	ENST00000434263	lutra_lutra	0	1e-09	2.24148648648649e-07	ENSG00000182732	RGS6
6849	ENST00000434900	lutra_lutra	0	1.9e-09	4.04042307692308e-07	ENSG00000112038	OPRM1
6850	ENST00000439169	lutra_lutra	3.53e-08	2.6799e-06	0.000315258874468085	ENSG00000099899	TRMT2A
6851	ENST00000444521	lutra_lutra	0	0	0	ENSG00000157870	PRXL2B
6852	ENST00000444914	lutra_lutra	1.7e-09	1.272e-07	1.90078054054054e-05	ENSG00000007216	SLC13A2
6853	ENST00000447102	lutra_lutra	8.2752e-06	0.0005047872	0.0359352158214592	ENSG00000130005	GAMT
6854	ENST00000448105	lutra_lutra	7e-10	4.99e-08	8.03583786407767e-06	ENSG00000136436	CALCOCO2
6855	ENST00000448232	lutra_lutra	9.862e-07	7.49529e-05	0.0062162187615	ENSG00000151718	WWC2
6856	ENST00000455841	lutra_lutra	0	0	0	ENSG00000006704	GTF2IRD1
6857	ENST00000457052	lutra_lutra	1.5e-09	1.047e-07	1.6080175e-05	ENSG00000237452	MEIOSIN
6858	ENST00000458587	lutra_lutra	0	0	0	ENSG00000185825	BCAP31
6859	ENST00000458714	lutra_lutra	8.451e-07	4.56374e-05	0.00409182461513513	ENSG00000176472	ZNF575
6860	ENST00000464300	lutra_lutra	0	0	0	ENSG00000173200	PARP15
6861	ENST00000479613	lutra_lutra	0	0	0	ENSG00000171130	ATP6V0E2
6862	ENST00000487861	lutra_lutra	0	0	0	ENSG00000182185	RAD51B
6863	ENST00000508628	lutra_lutra	2.59e-08	1.4482e-06	0.000180611228571429	ENSG00000173821	RNF213
6864	ENST00000513335	lutra_lutra	9e-10	6.76e-08	1.06788685714286e-05	ENSG00000137473	TTC29
6865	ENST00000517905	lutra_lutra	0	2e-10	4.87852941176471e-08	ENSG00000135074	ADAM19
6866	ENST00000523047	lutra_lutra	5.299e-07	3.60354e-05	0.00326622502622951	ENSG00000185662	SMIM23
6867	ENST00000527223	lutra_lutra	0	0	0	ENSG00000167646	DNAAF3
6868	ENST00000527610	lutra_lutra	0	0	0	ENSG00000172922	RNASEH2C
6869	ENST00000529051	lutra_lutra	0	1e-10	2.55184615384615e-08	ENSG00000149548	CCDC15
6870	ENST00000531114	lutra_lutra	1.14e-08	8.243e-07	0.000107658772440945	ENSG00000172367	NHERF4
6871	ENST00000535468	lutra_lutra	4.366e-07	3.0999e-05	0.00288865400561798	ENSG00000044090	CUL7
6872	ENST00000538290	lutra_lutra	0	0	0	ENSG00000117090	SLAMF1
6873	ENST00000538545	lutra_lutra	0	0	0	ENSG00000072110	ACTN1
6874	ENST00000541869	lutra_lutra	0	9e-10	2.04497260273973e-07	ENSG00000125630	POLR1B
6875	ENST00000542042	lutra_lutra	0	1e-10	2.55184615384615e-08	ENSG00000008283	CYB561
6876	ENST00000542120	lutra_lutra	0	1e-10	2.55184615384615e-08	ENSG00000111490	TBC1D30
6877	ENST00000545668	lutra_lutra	0	0	0	ENSG00000013573	DDX11
6878	ENST00000545862	lutra_lutra	0	0	0	ENSG00000183048	SLC25A10
6879	ENST00000551245	lutra_lutra	0	1.2e-09	2.619e-07	ENSG00000135451	TROAP
6880	ENST00000557854	lutra_lutra	0	0	0	ENSG00000100938	GMPR2
6881	ENST00000562360	lutra_lutra	1.114e-06	7.24092e-05	0.00609670761624365	ENSG00000182685	BRICD5
6882	ENST00000565323	lutra_lutra	0	1e-10	2.55184615384615e-08	ENSG00000104164	BLOC1S6
6883	ENST00000565886	lutra_lutra	9.1e-09	6.403e-07	8.56504524193548e-05	ENSG00000260001	TGFBR3L
6884	ENST00000570156	lutra_lutra	0	0	0	ENSG00000154358	OBSCN
6885	ENST00000571252	lutra_lutra	0	4e-10	9.61565217391304e-08	ENSG00000262576	PCDHGA4
6886	ENST00000579297	lutra_lutra	0	2e-10	4.87852941176471e-08	ENSG00000125457	MIF4GD
6887	ENST00000580168	lutra_lutra	1.364e-07	1.03689e-05	0.0010885376221519	ENSG00000198265	HELZ
6888	ENST00000587896	lutra_lutra	0	0	0	ENSG00000099622	CIRBP
6889	ENST00000590602	lutra_lutra	2.43e-08	1.6499e-06	0.000202717713333333	ENSG00000141524	TMC6
6890	ENST00000590958	lutra_lutra	0	0	0	ENSG00000068120	COASY
6891	ENST00000591912	lutra_lutra	9.226e-07	4.98203e-05	0.00441908725187166	ENSG00000130165	ELOF1
6892	ENST00000592199	lutra_lutra	6.79e-08	4.8207e-06	0.000543952046938776	ENSG00000008441	NFIX
6893	ENST00000595790	lutra_lutra	5.2e-09	3.868e-07	5.39147193277311e-05	ENSG00000142530	GARIN5A
6894	ENST00000597512	lutra_lutra	1.2603e-06	9.57826e-05	0.00782633490738916	ENSG00000130475	FCHO1
6895	ENST00000598585	lutra_lutra	0	0	0	ENSG00000161671	EMC10
6896	ENST00000602346	lutra_lutra	3.455e-06	0.0001485667	0.0118186184454545	ENSG00000120471	TP53AIP1
6897	ENST00000602398	lutra_lutra	7.791e-07	5.84292e-05	0.00507416303874346	ENSG00000139697	SBNO1
6898	ENST00000610347	lutra_lutra	0	1e-10	2.55184615384615e-08	ENSG00000167615	LENG8
6899	ENST00000611261	lutra_lutra	5.0185e-06	0.0002760177	0.0207163148864253	ENSG00000170909	OSCAR
6900	ENST00000613058	lutra_lutra	4e-10	3.07e-08	5.19613163265306e-06	ENSG00000163798	SLC4A1AP
6901	ENST00000613411	lutra_lutra	2.5e-09	1.769e-07	2.59667283185841e-05	ENSG00000185198	PRSS57
6902	ENST00000613542	lutra_lutra	3.4431e-06	0.0002513429	0.0191239664325688	ENSG00000068903	SIRT2
6903	ENST00000613788	lutra_lutra	7.837e-06	0.0005094078	0.0361091759769231	ENSG00000117091	CD48
6904	ENST00000614147	lutra_lutra	3.9e-08	2.6536e-06	0.000314394737142857	ENSG00000147654	EBAG9
6905	ENST00000615845	lutra_lutra	6.829e-07	5.12212e-05	0.00447161076	ENSG00000091536	MYO15A
6906	ENST00000616441	lutra_lutra	4.53e-08	1.948e-06	0.000235850189781022	ENSG00000171611	PTCRA
6907	ENST00000616727	lutra_lutra	1e-09	6.61e-08	1.05423144230769e-05	ENSG00000173702	MUC13
6908	ENST00000617501	lutra_lutra	1.1772e-06	6.00387e-05	0.00515990630518135	ENSG00000171606	ZNF274
6909	ENST00000617876	lutra_lutra	5.216e-07	3.49484e-05	0.00320270226961326	ENSG00000125814	NAPB
6910	ENST00000619221	lutra_lutra	0	1e-10	2.55184615384615e-08	ENSG00000144596	GRIP2
6911	ENST00000619979	lutra_lutra	4.1e-09	2.74e-07	3.9867e-05	ENSG00000048162	NOP16
6912	ENST00000620755	lutra_lutra	3e-10	2.03e-08	3.58208617021277e-06	ENSG00000103512	NOMO1
6913	ENST00000622315	lutra_lutra	0	0	0	ENSG00000272398	CD24
6914	ENST00000628876	lutra_lutra	1.26e-07	9.4528e-06	0.00100384101401274	ENSG00000149577	SIDT2
6915	ENST00000631589	lutra_lutra	0	0	0	ENSG00000078403	MLLT10
6916	ENST00000632600	lutra_lutra	0	0	0	ENSG00000282815	TEX13C
6917	ENST00000636331	lutra_lutra	0	2.1e-09	4.40920253164557e-07	ENSG00000236383	CCDC200
6918	ENST00000637698	lutra_lutra	5.139e-07	3.2377e-05	0.00300020837430168	ENSG00000104237	RP1
6919	ENST00000639325	lutra_lutra	2.319e-07	1.73924e-05	0.00169835268705882	ENSG00000129159	KCNC1
6920	ENST00000642869	lutra_lutra	0	0	0	ENSG00000165730	STOX1
6921	ENST00000645603	lutra_lutra	1.02e-08	7.373e-07	9.78367608e-05	ENSG00000090534	THPO
6922	ENST00000647437	lutra_lutra	4.3473e-06	0.0003086575	0.0228558122879464	ENSG00000198860	TSEN15
6923	ENST00000648236	lutra_lutra	1.6e-09	7.68e-08	1.19054355140187e-05	ENSG00000130844	ZNF331
6924	ENST00000648588	lutra_lutra	6.7817e-06	0.0004611555	0.0334025601681223	ENSG00000138684	IL21
6925	ENST00000649812	lutra_lutra	2.4306e-06	0.0001628521	0.0128020274061611	ENSG00000117298	ECE1
6926	ENST00000650226	lutra_lutra	2.257e-07	1.71529e-05	0.00169354257321429	ENSG00000123066	MED13L
6927	ENST00000650871	lutra_lutra	4.0479e-06	0.0002914506	0.0217760860459459	ENSG00000073331	ALPK1
6928	ENST00000651975	lutra_lutra	2.29e-08	1.6739e-06	0.000204154259558824	ENSG00000171560	FGA
6929	ENST00000652303	lutra_lutra	1.127e-07	7.5491e-06	0.0008237955375	ENSG00000129103	SUMF2
6930	ENST00000658476	lutra_lutra	4.9788e-06	0.0003335765	0.02459125958	ENSG00000118194	TNNT2
6931	ENST00000666210	lutra_lutra	3e-10	1.96e-08	3.49575483870968e-06	ENSG00000188385	JAKMIP3
6932	ENST00000668949	lutra_lutra	1.86e-08	1.3933e-06	0.000175080811363636	ENSG00000184381	PLA2G6
6933	ENST00000669674	lutra_lutra	1e-10	9.6e-09	1.74983736263736e-06	ENSG00000187867	PALM3
6934	ENST00000673691	lutra_lutra	0	0	0	ENSG00000138834	MAPK8IP3
6935	ENST00000673952	lutra_lutra	0	0	0	ENSG00000115415	STAT1
6936	ENST00000674797	lutra_lutra	2.726e-07	1.88118e-05	0.00181413561976744	ENSG00000116984	MTR
6937	ENST00000676392	lutra_lutra	4.7934e-06	0.0003595071	0.026269358007489	ENSG00000121940	CLCC1
6938	ENST00000017003	ailuropoda_melanoleuca	5.407e-07	4.16301e-05	0.00323937950382775	ENSG00000015532	XYLT2
6939	ENST00000026218	ailuropoda_melanoleuca	0	0	0	ENSG00000007541	PIGQ
6940	ENST00000054950	ailuropoda_melanoleuca	1.3e-09	9.83e-08	1.73766619565217e-05	ENSG00000049449	RCN1
6941	ENST00000204549	ailuropoda_melanoleuca	2.72e-08	1.796e-06	0.000207151404255319	ENSG00000090470	PDCD7
6942	ENST00000215904	ailuropoda_melanoleuca	2.971e-06	0.0001901449	0.0127256234925926	ENSG00000241360	PDXP
6943	ENST00000216361	ailuropoda_melanoleuca	0	2e-10	7.228e-08	ENSG00000100473	COCH
6944	ENST00000216487	ailuropoda_melanoleuca	5.1172e-06	0.0003428519	0.0210407564139623	ENSG00000100599	RIN3
6945	ENST00000217195	ailuropoda_melanoleuca	2.993e-07	2.15531e-05	0.00180679415103093	ENSG00000101220	ADISSP
6946	ENST00000219271	ailuropoda_melanoleuca	7e-10	5.44e-08	1.040832e-05	ENSG00000102996	MMP15
6947	ENST00000221444	ailuropoda_melanoleuca	2.9e-09	2.22e-07	3.471525e-05	ENSG00000104848	KCNA7
6948	ENST00000226730	ailuropoda_melanoleuca	4.1399e-06	0.0002856526	0.0180761409875486	ENSG00000109471	IL2
6949	ENST00000228938	ailuropoda_melanoleuca	2.8431e-06	0.0002018625	0.0133450806402439	ENSG00000111341	MGP
6950	ENST00000230354	ailuropoda_melanoleuca	1.7e-09	1.143e-07	1.99877516129032e-05	ENSG00000112592	TBP
6951	ENST00000231136	ailuropoda_melanoleuca	2e-10	1.28e-08	2.93192112676056e-06	ENSG00000113211	PCDHB6
6952	ENST00000231137	ailuropoda_melanoleuca	3.5e-09	1.928e-07	3.07402588235294e-05	ENSG00000113212	PCDHB7
6953	ENST00000236040	ailuropoda_melanoleuca	9.36e-08	5.5206e-06	0.00056113448625	ENSG00000117385	P3H1
6954	ENST00000237596	ailuropoda_melanoleuca	1.85e-08	1.1856e-06	0.000147186357251908	ENSG00000118762	PKD2
6955	ENST00000246662	ailuropoda_melanoleuca	0	0	0	ENSG00000171403	KRT9
6956	ENST00000252939	ailuropoda_melanoleuca	1.087e-07	7.3938e-06	0.000720032152095808	ENSG00000130643	CALY
6957	ENST00000253109	ailuropoda_melanoleuca	0	0	0	ENSG00000130812	ANGPTL6
6958	ENST00000253669	ailuropoda_melanoleuca	1.02194e-05	0.000674478	0.0385039649526316	ENSG00000131351	HAUS8
6959	ENST00000257868	ailuropoda_melanoleuca	0	0	0	ENSG00000135414	GDF11
6960	ENST00000261488	ailuropoda_melanoleuca	3.5643e-06	0.0002744526	0.0175036181717647	ENSG00000120658	ENOX1
6961	ENST00000261861	ailuropoda_melanoleuca	9.8151e-06	0.0007263199	0.0408724585941177	ENSG00000103647	CORO2B
6962	ENST00000262306	ailuropoda_melanoleuca	1.213e-07	7.8875e-06	0.000754555367647059	ENSG00000103363	ELOB
6963	ENST00000262318	ailuropoda_melanoleuca	0	0	0	ENSG00000103249	CLCN7
6964	ENST00000262442	ailuropoda_melanoleuca	0	0	0	ENSG00000007174	DNAH9
6965	ENST00000262640	ailuropoda_melanoleuca	2.9414e-06	0.0001764818	0.0119588479725	ENSG00000124333	VAMP7
6966	ENST00000263433	ailuropoda_melanoleuca	8.01e-08	5.4499e-06	0.000557432224528302	ENSG00000125503	PPP1R12C
6967	ENST00000263549	ailuropoda_melanoleuca	4.749e-07	3.60917e-05	0.00284931707330097	ENSG00000059378	PARP12
6968	ENST00000265459	ailuropoda_melanoleuca	7.826e-07	5.94784e-05	0.00443714320733945	ENSG00000110076	NRXN2
6969	ENST00000266556	ailuropoda_melanoleuca	1.62e-08	1.1175e-06	0.00013979925	ENSG00000139192	TAPBPL
6970	ENST00000266771	ailuropoda_melanoleuca	7.5065e-06	0.0005104402	0.0299685522476534	ENSG00000139370	SLC15A4
6971	ENST00000276185	ailuropoda_melanoleuca	8.69e-08	6.1727e-06	0.000619670494444444	ENSG00000147234	FRMPD3
6972	ENST00000277865	ailuropoda_melanoleuca	6.026e-07	4.33891e-05	0.00336017587285714	ENSG00000148672	GLUD1
6973	ENST00000278175	ailuropoda_melanoleuca	1e-10	5.3e-09	1.36815714285714e-06	ENSG00000148926	ADM
6974	ENST00000281581	ailuropoda_melanoleuca	5e-10	3.38e-08	6.97867974683544e-06	ENSG00000151838	CCDC175
6975	ENST00000284274	ailuropoda_melanoleuca	3.4745e-06	0.0002605894	0.01677946916917	ENSG00000154124	OTULIN
6976	ENST00000286307	ailuropoda_melanoleuca	9.302e-07	6.51154e-05	0.00483548744383562	ENSG00000155858	LSM11
6977	ENST00000288350	ailuropoda_melanoleuca	1e-10	9.9e-09	2.33338695652174e-06	ENSG00000157578	LCA5L
6978	ENST00000290663	ailuropoda_melanoleuca	3.2768e-06	0.0002326525	0.01513451043	ENSG00000159479	MED8
6979	ENST00000291691	ailuropoda_melanoleuca	5.0546e-06	0.0003234966	0.0200802488770992	ENSG00000160298	C21orf58
6980	ENST00000294489	ailuropoda_melanoleuca	1.929e-07	1.25394e-05	0.00113926403463687	ENSG00000162493	PDPN
6981	ENST00000295927	ailuropoda_melanoleuca	5e-10	3.69e-08	7.50130875e-06	ENSG00000163661	PTX3
6982	ENST00000296358	ailuropoda_melanoleuca	1.2927e-06	9.04884e-05	0.006540501552	ENSG00000163982	OTOP1
6983	ENST00000297579	ailuropoda_melanoleuca	0	3e-10	1.03806382978723e-07	ENSG00000164934	DCAF13
6984	ENST00000298532	ailuropoda_melanoleuca	5.3e-09	3.546e-07	5.19536918918919e-05	ENSG00000165684	SNAPC4
6985	ENST00000298786	ailuropoda_melanoleuca	3.7609e-06	0.0002594989	0.01677946916917	ENSG00000122376	SHLD2
6986	ENST00000301218	ailuropoda_melanoleuca	5e-10	2.97e-08	6.440148e-06	ENSG00000105737	GRIK5
6987	ENST00000301396	ailuropoda_melanoleuca	0	0	0	ENSG00000141456	PELP1
6988	ENST00000301724	ailuropoda_melanoleuca	1e-10	8.7e-09	2.11176268656716e-06	ENSG00000167965	MLST8
6989	ENST00000302495	ailuropoda_melanoleuca	5.38e-08	3.8229e-06	0.000406351782352941	ENSG00000169495	HTRA4
6990	ENST00000304311	ailuropoda_melanoleuca	6e-09	4.114e-07	5.81791147826087e-05	ENSG00000168631	MUCL3
6991	ENST00000304623	ailuropoda_melanoleuca	0	0	0	ENSG00000169862	CTNND2
6992	ENST00000306388	ailuropoda_melanoleuca	3.1144e-06	0.0001962061	0.0130774582143443	ENSG00000171530	TBCA
6993	ENST00000306675	ailuropoda_melanoleuca	2.2663e-06	0.0001722374	0.0117200704443515	ENSG00000170214	ADRA1B
6994	ENST00000306928	ailuropoda_melanoleuca	5.4132e-06	0.0003302049	0.020418715926616	ENSG00000169006	NTSR2
6995	ENST00000307360	ailuropoda_melanoleuca	0	0	0	ENSG00000250120	PCDHA10
6996	ENST00000308287	ailuropoda_melanoleuca	1.22269e-05	0.0008192009	0.0451615736837288	ENSG00000172689	MS4A10
6997	ENST00000308354	ailuropoda_melanoleuca	2.091e-07	9.4094e-06	0.0008694606375	ENSG00000120913	PDLIM2
6998	ENST00000308744	ailuropoda_melanoleuca	2.33e-08	1.6531e-06	0.000192031180714286	ENSG00000056291	NPFFR2
6999	ENST00000309546	ailuropoda_melanoleuca	3.385e-07	1.92922e-05	0.001634109628125	ENSG00000203896	LIME1
7000	ENST00000309575	ailuropoda_melanoleuca	0	0	0	ENSG00000175040	CHST2
7001	ENST00000310127	ailuropoda_melanoleuca	2.75e-08	1.6254e-06	0.0001901718	ENSG00000130270	ATP8B3
7002	ENST00000312397	ailuropoda_melanoleuca	6.74e-08	4.9187e-06	0.00050628365886076	ENSG00000175467	SART1
7003	ENST00000313566	ailuropoda_melanoleuca	0	3e-10	1.03806382978723e-07	ENSG00000100478	AP4S1
7004	ENST00000315005	ailuropoda_melanoleuca	1.25e-08	6.237e-07	8.59596025423729e-05	ENSG00000161692	DBF4B
7005	ENST00000315580	ailuropoda_melanoleuca	0	4e-10	1.30104e-07	ENSG00000182196	ARL6IP4
7006	ENST00000317361	ailuropoda_melanoleuca	5.2e-09	3.613e-07	5.24626955357143e-05	ENSG00000015475	BID
7007	ENST00000317951	ailuropoda_melanoleuca	6.24e-08	4.2431e-06	0.000448087891558442	ENSG00000179846	NKPD1
7008	ENST00000321556	ailuropoda_melanoleuca	0	3e-09	8.1315e-07	ENSG00000158828	PINK1
7009	ENST00000322217	ailuropoda_melanoleuca	6.89e-08	4.6821e-06	0.000484999950955414	ENSG00000176182	MYPOP
7010	ENST00000322444	ailuropoda_melanoleuca	0	0	0	ENSG00000180901	KCTD2
7011	ENST00000323037	ailuropoda_melanoleuca	0	2e-10	7.228e-08	ENSG00000180233	ZNRF2
7012	ENST00000323716	ailuropoda_melanoleuca	1.3373e-06	9.49455e-05	0.00677236257236842	ENSG00000170632	ARMC10
7013	ENST00000323927	ailuropoda_melanoleuca	1.4e-07	9.9407e-06	0.000913364994915254	ENSG00000176248	ANAPC2
7014	ENST00000325421	ailuropoda_melanoleuca	0	0	0	ENSG00000218891	ZNF579
7015	ENST00000325425	ailuropoda_melanoleuca	1.5039e-06	7.06854e-05	0.00517818315405405	ENSG00000162572	SCNN1D
7016	ENST00000327355	ailuropoda_melanoleuca	4e-10	2.64e-08	5.80193513513514e-06	ENSG00000185442	FAM174B
7017	ENST00000328913	ailuropoda_melanoleuca	6.3981e-06	0.0004030793	0.0241002891761029	ENSG00000053524	MCF2L2
7018	ENST00000329451	ailuropoda_melanoleuca	8e-10	5.34e-08	1.03386214285714e-05	ENSG00000185522	LMNTD2
7019	ENST00000330622	ailuropoda_melanoleuca	1e-10	6.6e-09	1.677121875e-06	ENSG00000135108	FBXO21
7020	ENST00000331327	ailuropoda_melanoleuca	4.41e-08	2.6001e-06	0.000285712339864865	ENSG00000185129	PURA
7021	ENST00000332029	ailuropoda_melanoleuca	1.07745e-05	0.000689566	0.0390746057770035	ENSG00000185338	SOCS1
7022	ENST00000332947	ailuropoda_melanoleuca	7.93e-08	4.6759e-06	0.000484999950955414	ENSG00000183114	FAM43B
7023	ENST00000332972	ailuropoda_melanoleuca	8.453e-07	5.83234e-05	0.00439126599166667	ENSG00000185100	ADSS1
7024	ENST00000333337	ailuropoda_melanoleuca	1.28e-08	8.609e-07	0.00011570922892562	ENSG00000205927	OLIG2
7025	ENST00000334493	ailuropoda_melanoleuca	8.95e-08	5.9977e-06	0.000605842205590062	ENSG00000187260	WDR86
7026	ENST00000335393	ailuropoda_melanoleuca	0	2.2e-09	6.27694736842105e-07	ENSG00000167483	NIBAN3
7027	ENST00000336278	ailuropoda_melanoleuca	2.416e-07	1.76377e-05	0.00153391398449198	ENSG00000168807	SNTB2
7028	ENST00000336868	ailuropoda_melanoleuca	2.01e-08	1.4473e-06	0.000171806130656934	ENSG00000167693	NXN
7029	ENST00000337006	ailuropoda_melanoleuca	3.141e-07	2.38712e-05	0.00197064632284264	ENSG00000135049	AGTPBP1
7030	ENST00000338305	ailuropoda_melanoleuca	1.769e-07	1.32688e-05	0.00119221267624309	ENSG00000156564	LRFN2
7031	ENST00000338647	ailuropoda_melanoleuca	5.2e-09	2.477e-07	3.80032556603774e-05	ENSG00000189420	ZFP92
7032	ENST00000341458	ailuropoda_melanoleuca	1.8493e-06	0.0001257554	0.0088535067974026	ENSG00000101049	SGK2
7033	ENST00000341809	ailuropoda_melanoleuca	3.389e-07	2.33827e-05	0.00195011718	ENSG00000189182	KRT77
7034	ENST00000342628	ailuropoda_melanoleuca	5.83e-08	4.3163e-06	0.00045287733483871	ENSG00000111206	FOXM1
7035	ENST00000343017	ailuropoda_melanoleuca	1.37e-08	9.038e-07	0.000119499995121951	ENSG00000178996	SNX18
7036	ENST00000346664	ailuropoda_melanoleuca	0	2.3e-09	6.44912068965517e-07	ENSG00000104921	FCER2
7037	ENST00000348261	ailuropoda_melanoleuca	4.4e-09	3.034e-07	4.52678366972477e-05	ENSG00000196557	CACNA1H
7038	ENST00000348564	ailuropoda_melanoleuca	8e-10	5.17e-08	1.01300855421687e-05	ENSG00000081237	PTPRC
7039	ENST00000351817	ailuropoda_melanoleuca	1.5121e-06	0.0001043319	0.00740938729126638	ENSG00000125816	NKX2-4
7040	ENST00000352483	ailuropoda_melanoleuca	1.363e-06	9.40486e-05	0.00673794000792952	ENSG00000183421	RIPK4
7041	ENST00000353265	ailuropoda_melanoleuca	0	0	0	ENSG00000178184	PARD6G
7042	ENST00000354250	ailuropoda_melanoleuca	3.59e-08	2.3328e-06	0.000262630626206897	ENSG00000160194	NDUFV3
7043	ENST00000356208	ailuropoda_melanoleuca	2.2e-09	1.52e-07	2.471976e-05	ENSG00000132819	RBM38
7044	ENST00000357214	ailuropoda_melanoleuca	0	0	0	ENSG00000116560	SFPQ
7045	ENST00000358825	ailuropoda_melanoleuca	1.22e-08	8.757e-07	0.000116733681147541	ENSG00000170325	PRDM10
7046	ENST00000359747	ailuropoda_melanoleuca	1.24e-08	9.199e-07	0.0001196826696	ENSG00000175065	DSG4
7047	ENST00000360589	ailuropoda_melanoleuca	1.64e-08	1.1961e-06	0.000147364956818182	ENSG00000144031	ANKRD53
7048	ENST00000361842	ailuropoda_melanoleuca	1.37115e-05	0.0007815568	0.0432328511510204	ENSG00000132530	XAF1
7049	ENST00000366624	ailuropoda_melanoleuca	0	5e-10	1.56375e-07	ENSG00000143674	MAP3K21
7050	ENST00000366795	ailuropoda_melanoleuca	6.3e-09	3.678e-07	5.29339061946903e-05	ENSG00000164488	DACT2
7051	ENST00000367071	ailuropoda_melanoleuca	1.3941e-06	8.08557e-05	0.00587034039776786	ENSG00000160307	S100B
7052	ENST00000367342	ailuropoda_melanoleuca	0	0	0	ENSG00000163362	INAVA
7053	ENST00000368586	ailuropoda_melanoleuca	1.292e-07	8.7834e-06	0.000820945024137931	ENSG00000171811	CFAP46
7054	ENST00000368742	ailuropoda_melanoleuca	1.82669e-05	0.0006576102	0.0379245201510638	ENSG00000203782	LORICRIN
7055	ENST00000369352	ailuropoda_melanoleuca	6.6446e-06	0.0003654534	0.022343491143609	ENSG00000135355	GJA10
7056	ENST00000369478	ailuropoda_melanoleuca	1.4509e-06	0.0001073666	0.0075917522426087	ENSG00000116824	CD2
